T555: [0.144866, 0.244920] [0.279651, 0.379741] [0.549570, 0.649730] [0.699712, 0.799913] [0.729959, 0.830170] [0.640194, 0.740381] [0.430294, 0.530426] [0.220165, 0.320243] [0.055016, 0.155049] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] 
T556: [-0.050101, 0.049947] [0.339722, 0.439830] [0.609611, 0.709758] [0.759733, 0.859922] [0.789961, 0.890159] [0.700176, 0.800349] [0.490214, 0.590347] [0.160112, 0.260193] [-0.049968, 0.050073] [-0.050000, 0.050018] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050043, 0.049987] 
T557: [0.144865, 0.244920] [0.279650, 0.379740] [0.549569, 0.649729] [0.699711, 0.799913] [0.729959, 0.830171] [0.640194, 0.740382] [0.430295, 0.530427] [0.220165, 0.320244] [0.055016, 0.155049] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] 
T558: [-0.050102, 0.049947] [0.339721, 0.439830] [0.609610, 0.709758] [0.759732, 0.859921] [0.789961, 0.890159] [0.700177, 0.800351] [0.490215, 0.590348] [0.160112, 0.260194] [-0.049968, 0.050073] [-0.050000, 0.050019] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050043, 0.049987] 
T559: [0.144865, 0.244919] [0.279649, 0.379739] [0.549567, 0.649728] [0.699710, 0.799913] [0.729959, 0.830171] [0.640195, 0.740384] [0.430296, 0.530429] [0.220166, 0.320245] [0.055016, 0.155049] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] [-0.050003, 0.050003] 
T560: [-0.050102, 0.049946] [0.339720, 0.439829] [0.609608, 0.709757] [0.759731, 0.859921] [0.789961, 0.890160] [0.700177, 0.800352] [0.490216, 0.590349] [0.160113, 0.260195] [-0.049968, 0.050073] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050043, 0.049987] 
T561: [0.144864, 0.244919] [0.279648, 0.379738] [0.549566, 0.649727] [0.699709, 0.799912] [0.729959, 0.830172] [0.640196, 0.740385] [0.430297, 0.530430] [0.220167, 0.320246] [0.055016, 0.155049] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T562: [-0.050102, 0.049946] [0.339719, 0.439829] [0.609607, 0.709756] [0.759730, 0.859921] [0.789961, 0.890160] [0.700178, 0.800353] [0.490216, 0.590350] [0.160113, 0.260195] [-0.049968, 0.050074] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050044, 0.049987] 
T563: [0.144864, 0.244919] [0.279646, 0.379737] [0.549564, 0.649727] [0.699708, 0.799912] [0.729959, 0.830172] [0.640196, 0.740386] [0.430298, 0.530432] [0.220167, 0.320247] [0.055016, 0.155049] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T564: [-0.050103, 0.049946] [0.339718, 0.439828] [0.609606, 0.709755] [0.759729, 0.859920] [0.789960, 0.890161] [0.700178, 0.800354] [0.490217, 0.590352] [0.160114, 0.260196] [-0.049968, 0.050074] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050044, 0.049987] 
T565: [0.144863, 0.244919] [0.279645, 0.379736] [0.549563, 0.649726] [0.699707, 0.799912] [0.729959, 0.830173] [0.640197, 0.740388] [0.430299, 0.530433] [0.220168, 0.320248] [0.055016, 0.155050] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T566: [-0.050103, 0.049946] [0.339717, 0.439827] [0.609604, 0.709754] [0.759728, 0.859920] [0.789960, 0.890161] [0.700179, 0.800356] [0.490218, 0.590353] [0.160114, 0.260197] [-0.049967, 0.050074] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050044, 0.049987] 
T567: [0.144863, 0.244918] [0.279644, 0.379736] [0.549561, 0.649725] [0.699706, 0.799911] [0.729959, 0.830174] [0.640198, 0.740389] [0.430300, 0.530435] [0.220168, 0.320249] [0.055016, 0.155050] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T568: [-0.050104, 0.049946] [0.339716, 0.439827] [0.609603, 0.709753] [0.759727, 0.859920] [0.789960, 0.890162] [0.700180, 0.800357] [0.490219, 0.590354] [0.160114, 0.260197] [-0.049967, 0.050075] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050044, 0.049987] 
T569: [0.144862, 0.244918] [0.279643, 0.379735] [0.549559, 0.649724] [0.699704, 0.799911] [0.729958, 0.830174] [0.640198, 0.740390] [0.430301, 0.530436] [0.220169, 0.320250] [0.055016, 0.155050] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T570: [-0.050104, 0.049945] [0.339715, 0.439826] [0.609601, 0.709752] [0.759726, 0.859920] [0.789960, 0.890163] [0.700180, 0.800358] [0.490219, 0.590355] [0.160115, 0.260198] [-0.049967, 0.050075] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050044, 0.049987] 
T571: [0.144862, 0.244918] [0.279641, 0.379734] [0.549558, 0.649723] [0.699703, 0.799911] [0.729958, 0.830175] [0.640199, 0.740392] [0.430302, 0.530438] [0.220170, 0.320250] [0.055017, 0.155050] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T572: [-0.050104, 0.049945] [0.339714, 0.439826] [0.609600, 0.709751] [0.759725, 0.859919] [0.789960, 0.890163] [0.700181, 0.800359] [0.490220, 0.590357] [0.160115, 0.260199] [-0.049967, 0.050075] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050044, 0.049987] 
T573: [0.144861, 0.244918] [0.279640, 0.379733] [0.549556, 0.649722] [0.699702, 0.799910] [0.729958, 0.830176] [0.640200, 0.740393] [0.430303, 0.530439] [0.220170, 0.320251] [0.055017, 0.155050] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T574: [-0.050105, 0.049945] [0.339713, 0.439825] [0.609599, 0.709751] [0.759724, 0.859919] [0.789960, 0.890164] [0.700182, 0.800361] [0.490221, 0.590358] [0.160116, 0.260199] [-0.049967, 0.050075] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050044, 0.049986] 
T575: [0.144861, 0.244917] [0.279639, 0.379732] [0.549555, 0.649721] [0.699701, 0.799910] [0.729958, 0.830176] [0.640200, 0.740395] [0.430304, 0.530441] [0.220171, 0.320252] [0.055017, 0.155050] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T576: [-0.050105, 0.049945] [0.339712, 0.439824] [0.609597, 0.709750] [0.759723, 0.859919] [0.789960, 0.890164] [0.700182, 0.800362] [0.490222, 0.590359] [0.160116, 0.260200] [-0.049967, 0.050076] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050045, 0.049986] 
T577: [0.144860, 0.244917] [0.279638, 0.379731] [0.549553, 0.649720] [0.699700, 0.799910] [0.729958, 0.830177] [0.640201, 0.740396] [0.430305, 0.530443] [0.220171, 0.320253] [0.055017, 0.155051] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T578: [-0.050105, 0.049945] [0.339711, 0.439824] [0.609596, 0.709749] [0.759722, 0.859919] [0.789959, 0.890165] [0.700183, 0.800363] [0.490222, 0.590360] [0.160116, 0.260201] [-0.049967, 0.050076] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050045, 0.049986] 
T579: [0.144860, 0.244917] [0.279636, 0.379730] [0.549552, 0.649719] [0.699699, 0.799910] [0.729958, 0.830177] [0.640202, 0.740397] [0.430307, 0.530444] [0.220172, 0.320254] [0.055017, 0.155051] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T580: [-0.050106, 0.049944] [0.339710, 0.439823] [0.609594, 0.709748] [0.759721, 0.859918] [0.789959, 0.890165] [0.700183, 0.800364] [0.490223, 0.590362] [0.160117, 0.260202] [-0.049967, 0.050076] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050045, 0.049986] 
T581: [0.144859, 0.244916] [0.279635, 0.379729] [0.549550, 0.649718] [0.699698, 0.799909] [0.729957, 0.830178] [0.640202, 0.740399] [0.430308, 0.530446] [0.220173, 0.320255] [0.055017, 0.155051] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T582: [-0.050106, 0.049944] [0.339709, 0.439823] [0.609593, 0.709747] [0.759720, 0.859918] [0.789959, 0.890166] [0.700184, 0.800366] [0.490224, 0.590363] [0.160117, 0.260202] [-0.049967, 0.050076] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050045, 0.049986] 
T583: [0.144859, 0.244916] [0.279634, 0.379728] [0.549549, 0.649717] [0.699697, 0.799909] [0.729957, 0.830179] [0.640203, 0.740400] [0.430309, 0.530447] [0.220173, 0.320256] [0.055017, 0.155051] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T584: [-0.050107, 0.049944] [0.339708, 0.439822] [0.609591, 0.709746] [0.759719, 0.859918] [0.789959, 0.890167] [0.700185, 0.800367] [0.490225, 0.590364] [0.160118, 0.260203] [-0.049966, 0.050077] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050045, 0.049986] 
T585: [0.144858, 0.244916] [0.279632, 0.379727] [0.549547, 0.649716] [0.699696, 0.799909] [0.729957, 0.830179] [0.640204, 0.740401] [0.430310, 0.530449] [0.220174, 0.320257] [0.055017, 0.155051] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T586: [-0.050107, 0.049944] [0.339707, 0.439821] [0.609590, 0.709745] [0.759718, 0.859917] [0.789959, 0.890167] [0.700185, 0.800368] [0.490226, 0.590365] [0.160118, 0.260204] [-0.049966, 0.050077] [-0.050000, 0.050019] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050045, 0.049986] 
T587: [0.144858, 0.244916] [0.279631, 0.379726] [0.549545, 0.649715] [0.699695, 0.799908] [0.729957, 0.830180] [0.640205, 0.740403] [0.430311, 0.530450] [0.220174, 0.320257] [0.055017, 0.155051] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T588: [-0.050107, 0.049944] [0.339706, 0.439821] [0.609589, 0.709745] [0.759717, 0.859917] [0.789959, 0.890168] [0.700186, 0.800369] [0.490226, 0.590367] [0.160118, 0.260204] [-0.049966, 0.050077] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050046, 0.049986] 
T589: [0.144857, 0.244915] [0.279630, 0.379725] [0.549544, 0.649714] [0.699694, 0.799908] [0.729957, 0.830181] [0.640205, 0.740404] [0.430312, 0.530452] [0.220175, 0.320258] [0.055017, 0.155052] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T590: [-0.050108, 0.049944] [0.339705, 0.439820] [0.609587, 0.709744] [0.759716, 0.859917] [0.789959, 0.890168] [0.700187, 0.800371] [0.490227, 0.590368] [0.160119, 0.260205] [-0.049966, 0.050077] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050046, 0.049986] 
T591: [0.144857, 0.244915] [0.279629, 0.379724] [0.549542, 0.649713] [0.699693, 0.799908] [0.729957, 0.830181] [0.640206, 0.740406] [0.430313, 0.530453] [0.220176, 0.320259] [0.055017, 0.155052] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T592: [-0.050108, 0.049943] [0.339704, 0.439820] [0.609586, 0.709743] [0.759715, 0.859917] [0.789958, 0.890169] [0.700187, 0.800372] [0.490228, 0.590369] [0.160119, 0.260206] [-0.049966, 0.050078] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050046, 0.049986] 
T593: [0.144856, 0.244915] [0.279627, 0.379724] [0.549541, 0.649712] [0.699692, 0.799907] [0.729956, 0.830182] [0.640207, 0.740407] [0.430314, 0.530455] [0.220176, 0.320260] [0.055017, 0.155052] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T594: [-0.050108, 0.049943] [0.339703, 0.439819] [0.609584, 0.709742] [0.759714, 0.859916] [0.789958, 0.890169] [0.700188, 0.800373] [0.490229, 0.590370] [0.160120, 0.260206] [-0.049966, 0.050078] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050046, 0.049986] 
T595: [0.144856, 0.244914] [0.279626, 0.379723] [0.549539, 0.649711] [0.699691, 0.799907] [0.729956, 0.830182] [0.640207, 0.740408] [0.430315, 0.530456] [0.220177, 0.320261] [0.055017, 0.155052] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T596: [-0.050109, 0.049943] [0.339702, 0.439818] [0.609583, 0.709741] [0.759713, 0.859916] [0.789958, 0.890170] [0.700189, 0.800375] [0.490229, 0.590372] [0.160120, 0.260207] [-0.049966, 0.050078] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050046, 0.049986] 
T597: [0.144855, 0.244914] [0.279625, 0.379722] [0.549538, 0.649710] [0.699690, 0.799907] [0.729956, 0.830183] [0.640208, 0.740410] [0.430316, 0.530458] [0.220177, 0.320262] [0.055017, 0.155052] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T598: [-0.050109, 0.049943] [0.339701, 0.439818] [0.609582, 0.709740] [0.759712, 0.859916] [0.789958, 0.890171] [0.700189, 0.800376] [0.490230, 0.590373] [0.160120, 0.260208] [-0.049966, 0.050078] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050046, 0.049986] 
T599: [0.144855, 0.244914] [0.279624, 0.379721] [0.549536, 0.649709] [0.699689, 0.799907] [0.729956, 0.830184] [0.640209, 0.740411] [0.430317, 0.530459] [0.220178, 0.320263] [0.055017, 0.155053] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T600: [-0.050109, 0.049943] [0.339700, 0.439817] [0.609580, 0.709739] [0.759711, 0.859915] [0.789958, 0.890171] [0.700190, 0.800377] [0.490231, 0.590374] [0.160121, 0.260208] [-0.049966, 0.050079] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050047, 0.049986] 
T601: [0.144854, 0.244914] [0.279622, 0.379720] [0.549535, 0.649708] [0.699688, 0.799906] [0.729956, 0.830184] [0.640209, 0.740413] [0.430318, 0.530461] [0.220179, 0.320264] [0.055017, 0.155053] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T602: [-0.050110, 0.049942] [0.339699, 0.439817] [0.609579, 0.709739] [0.759711, 0.859915] [0.789958, 0.890172] [0.700190, 0.800378] [0.490232, 0.590375] [0.160121, 0.260209] [-0.049965, 0.050079] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050047, 0.049986] 
T603: [0.144854, 0.244913] [0.279621, 0.379719] [0.549533, 0.649707] [0.699687, 0.799906] [0.729956, 0.830185] [0.640210, 0.740414] [0.430319, 0.530463] [0.220179, 0.320264] [0.055017, 0.155053] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T604: [-0.050110, 0.049942] [0.339698, 0.439816] [0.609577, 0.709738] [0.759710, 0.859915] [0.789958, 0.890172] [0.700191, 0.800380] [0.490232, 0.590377] [0.160122, 0.260210] [-0.049965, 0.050079] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050047, 0.049986] 
T605: [0.144853, 0.244913] [0.279620, 0.379718] [0.549531, 0.649706] [0.699686, 0.799906] [0.729955, 0.830186] [0.640211, 0.740415] [0.430320, 0.530464] [0.220180, 0.320265] [0.055017, 0.155053] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T606: [-0.050111, 0.049942] [0.339697, 0.439815] [0.609576, 0.709737] [0.759709, 0.859915] [0.789957, 0.890173] [0.700192, 0.800381] [0.490233, 0.590378] [0.160122, 0.260211] [-0.049965, 0.050080] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050047, 0.049986] 
T607: [0.144853, 0.244913] [0.279619, 0.379717] [0.549530, 0.649705] [0.699684, 0.799905] [0.729955, 0.830186] [0.640211, 0.740417] [0.430321, 0.530466] [0.220180, 0.320266] [0.055018, 0.155053] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] 
T608: [-0.050111, 0.049942] [0.339696, 0.439815] [0.609575, 0.709736] [0.759708, 0.859914] [0.789957, 0.890174] [0.700192, 0.800382] [0.490234, 0.590379] [0.160122, 0.260211] [-0.049965, 0.050080] [-0.050000, 0.050020] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050004, 0.050004] [-0.050047, 0.049986] 
